-0.21545,-0.12451,0.10895,0.89966,0.025024,-0.30121,0.56366,-0.25726,-0.495,0.67169,0.039368,-0.18066,-0.55115,-0.045776,0.46387,0.11566,-0.073853,0.33813,0.29907,-0.21851,-0.25116,0.075378,-0.42114,-0.14771,-0.70557,-0.17365,-0.37964,-0.13702,0.24536,-0.1181,0.013733,-0.38574,-0.12146,-0.34882,0.13458,0.041504,0.075378,0.6723,-0.20264,0.15594,0.0012207,0.068054,0.47913,-0.0024414,0.02655,-0.28076,-0.028992,0.12054,0.2356,0.56793,0.37109,0.1236,0.81238,-0.032043,0.51819,-0.10529,0.45746,0.33691,-0.31403,0.4129,0.16357,-0.18524,-0.056763,0.16876,0.11139,0.49774,-0.0012207,-0.059204,-0.084229,0.083008,0.014038,-0.76996,0.15564,-0.14648,-0.17059,0.72723,0.19745,0.33142,0.35492,0.18585,-0.015259,-0.5307,-0.24017,0.083313,-0.27649,0.29144,-0.19165,0.32959,-0.67932,-0.10101,-0.34668,-0.5188,-0.1886,-0.45319,-0.2124,-0.030518,0.36682,-0.061646,-0.43213,-0.16998
-0.33905,-0.35858,-0.040588,0.72937,0.015259,-0.28748,0.44891,-0.30762,-0.69397,0.68268,0.32166,-0.27039,-0.33142,0.37689,0.49011,-0.093384,-0.21393,0.26154,0.032349,-0.031433,-0.015259,0.30853,-0.47211,0.17822,-0.66559,-0.090637,-0.19989,-0.51971,0.11871,-0.037231,0.032349,-0.35004,-0.024109,-0.29785,0.17151,0.13214,0.27374,0.69,-0.1062,0.32837,-0.062561,-0.029297,0.26367,0.50018,0.046387,-0.41351,0.15442,0.012207,0.26672,0.20935,0.15839,0.33295,0.55176,0.18311,0.92743,0.064392,1.0345,0.48004,-0.33051,0.29175,0.3183,-0.092773,-0.159,0.04425,-0.067139,0.35278,0.39093,0.43304,-0.19806,0.0048828,-0.23438,-0.53162,0.29449,0.21881,0.15778,0.44373,0.43762,0.061646,0.44922,-0.029907,0.26001,-0.42725,-0.29205,0.044556,-0.24109,0.064697,-0.14465,0.52185,-0.46539,-0.36926,-0.19592,-0.37018,-0.33722,0.18127,-0.20569,0.56549,0.35675,0.19897,-0.53864,-0.30731
-0.40009,-0.448,-0.11261,0.36591,0.2179,-0.39398,0.22675,-0.25543,-0.83496,0.62592,0.47516,-0.2533,-0.016174,0.45074,0.36133,-0.21698,-0.24323,0.091248,-0.25543,0.015259,0.1178,0.50171,-0.37292,0.46387,-0.54352,-0.0045776,-0.0030518,-0.5896,-0.27191,0.024109,0.020447,-0.19897,0.05127,-0.31219,0.21667,0.23071,0.3244,0.60547,0.010986,0.35492,-0.15289,-0.1825,0.081482,0.5542,0.159,-0.56458,0.043335,-0.085754,0.16418,-0.25635,-0.14587,0.42358,0.12543,0.42175,0.89172,0.17487,1.3229,0.36407,-0.25818,0.082092,0.35004,-0.23254,-0.16418,-0.45441,-0.23315,0.27161,0.72998,0.75745,-0.39764,-0.20966,-0.40527,-0.23682,0.23315,0.47668,0.41779,0.3183,0.38116,-0.19531,0.42419,0.059509,0.37231,-0.082092,-0.23468,0.059509,-0.083008,-0.015869,-0.23621,0.7251,-0.29114,-0.39062,-0.03479,0.014954,-0.40161,0.6131,-0.021973,0.95062,0.34363,0.4184,-0.37872,-0.29022
-0.48157,-0.41901,-0.14923,0.1062,0.18921,-0.43671,-0.0048828,-0.042114,-0.70984,0.32166,0.45227,-0.39032,0.32349,0.33203,0.28137,-0.28503,-0.29053,-0.26581,-0.38849,0.12024,0.13733,0.7019,-0.19104,0.76447,-0.44281,0.064087,0.25177,-0.56458,-0.50842,0.13306,0.058289,-0.072632,0.14343,-0.20447,0.11871,0.30762,0.20172,0.30212,0.082703,0.19348,-0.16937,-0.26672,0.085754,0.336,0.17487,-0.36285,0.16418,-0.032654,0.027466,-0.56671,-0.42877,0.33875,-0.18097,0.35339,0.62653,0.47974,1.2503,0.25513,-0.31006,-0.30121,0.25787,-0.36285,0.21088,-0.81116,-0.39032,0.13062,1.0864,0.64148,-0.35126,-0.19775,-0.51239,-0.18066,0.047607,0.78674,0.61829,0.0085449,0.17731,-0.36926,0.31067,0.13977,0.46631,0.12817,-0.30853,-0.15564,0.053406,-0.19928,-0.25391,0.80597,-0.092468,-0.4187,0.14984,0.40039,-0.42725,0.68451,0.049438,0.99304,0.28046,0.36469,-0.046997,-0.24017
-0.24658,-0.29205,-0.1062,-0.14404,0.19379,-0.43732,-0.16632,0.21698,-0.33264,0.16418,0.24017,-0.29022,0.62073,0.063477,0.2417,-0.29633,-0.17944,-0.41138,-0.45013,0.048218,0.033569,0.51971,0.0030518,0.74188,-0.40131,0.14801,1.1627,-0.52551,-0.47791,0.2182,0.014954,0.058899,0.12268,-0.097656,0.062256,0.28992,-0.03479,0.05127,0.094299,-0.079651,-0.097961,-0.23834,0.14496,0.11383,0.13184,-0.074463,0.28412,0.08728,-0.090942,-0.755,-0.56976,0.22125,-0.25452,0.24994,0.18921,0.625,0.81604,-0.072632,-0.33569,-0.56183,0.07782,-0.2713,0.73059,-0.72632,-0.50018,-0.10895,0.75562,0.54962,-0.40375,-0.28778,-0.22888,-0.16205,-0.1709,0.69611,0.68939,-0.16418,-0.17059,-0.39001,-0.014038,0.17273,0.43823,0.40314,-0.22705,-0.11017,0.34515,-0.0082397,-0.32043,0.55115,0.083008,-0.33539,0.35065,0.54596,-0.25177,0.54077,0.10559,0.75897,0.21362,0.26672,0.083313,-0.057373
0.018005,-0.13306,-0.081787,-0.38879,0.19897,-0.19165,-0.33813,0.2951,0.14099,-0.11841,0.039368,-0.31311,0.60028,-0.26978,0.24994,-0.2063,0.08606,-0.48492,-0.19958,-0.10437,-0.049438,0.20111,0.30457,0.41962,-0.34668,0.38696,1.5164,-0.44128,-0.32501,0.5304,0.064392,0.17517,0.14252,-0.076904,-0.023804,0.23865,-0.10773,-0.016785,0.095215,-0.36957,-0.043335,-0.13153,0.27527,-0.33508,0.040588,0.39001,0.17944,0.21545,-0.12787,-0.60699,-0.66742,0.17517,-0.016174,0.061035,-0.15869,0.92438,0.20355,-0.39307,-0.29816,-0.68817,-0.066528,-0.054321,1.0211,-0.43091,-0.56885,-0.30151,0.26855,0.46783,-0.30396,-0.25391,0.13702,-0.12421,-0.60242,0.40955,0.63049,-0.34241,-0.39062,-0.31799,-0.24567,0.22156,0.33081,0.48492,-0.19592,-0.25604,0.57343,-0.011597,-0.15808,0.15442,0.16876,-0.38361,0.47729,0.36774,-0.18402,0.3067,0.10986,0.53497,0.13519,0.079956,0.2652,0.17181
0.41534,0.20935,0.037842,-0.47363,0.030823,0.037231,-0.27954,0.39368,0.66895,-0.24109,-0.15167,-0.28687,0.39825,-0.43732,0.13916,0.06897,0.18677,-0.51605,0.14313,-0.28412,-0.10895,-0.055847,0.67657,0.13519,-0.21484,0.75378,0.86487,-0.34027,-0.20813,1.3846,0.070496,0.20813,0.10101,0.032959,-0.15228,0.050354,-0.16693,-0.23956,-0.016479,-0.49469,0.00091553,-0.0018311,0.40375,-0.50415,-0.071716,0.63812,0,0.52277,-0.13184,-0.28168,-0.5365,0.16418,-0.0021362,-0.081787,-0.60608,0.83435,-0.22217,-0.72906,-0.17975,-0.7193,-0.23804,0.043335,0.81696,-0.32898,-0.578,-0.4129,-0.22339,0.46387,-0.26794,-0.1709,0.085144,0.20294,-0.7843,0.036316,0.46356,-0.40131,-0.57343,-0.23407,-0.41962,0.21118,0.33844,0.43121,0.020752,-0.31555,0.66986,-0.16968,-0.18341,-0.032043,0.17151,-0.40619,0.46234,0.091553,-0.07782,-0.036926,0.056458,0.2121,0.030212,-0.074768,0.27832,0.44586
0.73761,0.45258,0.12085,-0.49042,-0.097961,0.10895,-0.14923,0.31372,0.7019,-0.39429,-0.24384,-0.1236,0.28168,-0.5188,0.050659,0.29999,0.513,-0.45807,0.35309,-0.38666,0.068054,-0.25208,0.52185,-0.22552,-0.039978,0.78918,0.023499,-0.21027,-0.015869,1.4633,0.084839,0.2887,0.049133,0.22369,-0.21698,-0.11566,0.09491,-0.15961,-0.06958,-0.6131,-0.0088501,0.28839,0.51575,-0.55176,-0.084839,0.55939,-0.13611,0.80322,-0.19745,0.15625,-0.37567,0.14893,0.074463,-0.26093,-0.3717,0.64514,-0.20355,-0.50995,-0.17578,-0.45471,-0.46539,0.10132,0.40375,0.046997,-0.43152,-0.32837,-0.64178,0.20569,-0.42114,0.013428,0.06134,0.54474,-0.72998,-0.43671,0.31158,-0.26245,-0.73608,0.056763,-0.46661,0.26306,0.32562,0.22949,0.081482,-0.41748,0.66193,-0.091248,-0.11414,-0.35309,0.19135,-0.17151,0.33661,-0.27405,0.03479,-0.22919,-0.045166,-0.059204,-0.069275,-0.25116,0.15656,0.50507
1.1099,0.39825,0.34027,-0.29297,-0.12146,0.092163,0.010986,0.1358,0.50934,-0.3833,-0.24689,0.08728,-0.014343,-0.48248,-0.10101,0.42297,0.57159,-0.072937,0.56427,-0.48553,1.7075,-0.34515,0.37415,-0.45502,0.62164,0.016174,-0.36957,0.0082397,0.15839,-0.52917,0.11139,0.21027,0.013428,0.44769,-0.13763,-0.19531,0.32074,0.041199,-0.22064,-0.62744,0.061646,0.43701,0.61462,-0.32928,-0.032043,0.27863,-0.33508,0.98083,-0.22308,0.41656,0.19318,0.12268,0.039673,-0.31311,-0.14282,0.14282,0.07843,-0.16632,0.045166,-0.2533,-0.55481,0.092468,0.02533,0.52826,-0.17181,-0.13214,-0.95978,-0.12299,-0.40741,0.10406,-0.24597,1.0291,-0.39612,-0.64728,0.084229,0.027466,-0.88013,0.1825,-0.30396,0.10986,0.38727,-0.054626,0.32349,-0.47974,0.42969,-0.044556,0.12604,-0.53375,0.12238,0.10742,0.22034,-0.52887,0.054016,-0.41321,-0.049133,-0.26337,-0.067749,-0.43457,-0.042725,0.4248
1.1884,0.22736,0.3772,-0.030518,-0.074768,0.068054,-0.0177,0.019836,0.19409,-0.17487,-0.1825,0.18463,-0.17944,-0.43396,-0.23956,0.40192,0.57617,0.30243,0.64636,-0.44617,0.8197,-0.37476,0.25818,-0.45776,0.99762,-0.63904,-0.48553,0.24231,0.39032,-0.7373,0.17517,0.13306,0.0057983,0.30731,-0.053406,-0.13824,0.45105,0.31464,-0.17578,-0.42267,0.05188,0.40131,0.39062,-0.014038,0.082092,-0.0039673,-0.18402,0.88257,-0.067444,0.23346,0.44098,-0.013733,0.23468,-0.11261,0.3186,-0.13947,0.57922,0.27863,0.19348,0.20721,-0.53864,0.091248,-0.36072,0.7312,0.22827,0.28564,-1.1655,-0.37811,-0.41626,0.064087,-0.64545,1.5961,0.14313,-0.7959,-0.11047,0.12421,-1.0031,0.25909,-0.054932,0.13489,0.26672,-0.22064,0.52734,-0.30579,0.36255,-0.14313,0.18341,-0.61554,0.11322,0.30762,-0.022888,-0.75134,-0.014954,-0.57587,-0.19592,-0.29419,-0.090942,-0.50781,-0.21393,0.37659
