0.046082,0.12451,-0.062256,-0.12329,-0.057983,-0.014954,0.0024414,0.012207,-0.043335,0.061646,-0.046997,-0.029907,-0.048828,-0.098572,0.083008,-0.07843,-0.073853,-0.16235,0.052795,0.010071,-0.19684,0.015564,0.1889,0.022583,0.11475,-0.0018311,0.036926,0.0073242,0.10101,-0.028687,-0.092163,0.070496,0.022888,-0.0067139,0.044556,-0.17273,-0.032349,-0.073547,-0.15778,0.039062,-0.037842,0.022278,-0.1416,-0.029602,0.046387,-0.076904,-0.067139,0.16022,0.053711,-0.0018311,0.17639,0.076904,0.094604,-0.023193,-0.036621,-0.032959,-0.071716,-0.1297,-0.044556,0.096741,-0.096741,0.22186,-0.11902,0.012207,0.20935,-0.10559,-0.14313,-0.030823,0.086365,-0.0088501,0.0073242,0.079651,0.06073,-0.09491,0.08667,-0.18463,0.047913,0.093079,-0.055847,0.031433
0.056152,0.15167,-0.079346,-0.12451,-0.06958,0.0097656,0.0042725,0.010986,-0.050964,0.052795,-0.03479,-0.1004,-0.057373,-0.13184,0.073547,-0.086365,-0.046997,-0.19287,0.046082,0.0024414,-0.17487,-0.0091553,0.20172,0.02594,0.095215,-0.007019,0.05127,0.0085449,0.090942,-0.021362,-0.072632,0.036621,-0.012512,0.015259,0.064697,-0.177,-0.054321,-0.098572,-0.12421,0.036316,-0.021667,0.013123,-0.12848,-0.041199,0.049744,-0.056763,-0.032349,0.14801,0.075378,-0.0033569,0.19562,0.048828,0.082092,-0.021057,-0.028076,-0.041199,-0.062256,-0.13153,0.014038,0.12543,-0.083008,0.23102,-0.070496,-0.012512,0.20416,-0.12695,-0.15961,-0.024109,0.085144,0.02594,-0.021973,0.06012,0.0097656,-0.097656,0.1059,-0.18829,0.048828,0.06897,-0.090332,-0.035095
0.066528,0.13794,-0.031433,-0.13031,-0.058594,0.013733,0.0082397,0.021973,-0.062256,0.045776,-0.081787,-0.16327,-0.072937,-0.12177,0.050049,-0.040894,-0.027771,-0.19867,0.01709,0.0057983,-0.18524,-0.0024414,0.2182,0.058594,0.11047,-0.012512,0.029602,-0.0057983,0.072632,-0.039368,-0.075378,0.016785,-0.028381,0.013733,0.047302,-0.15503,-0.055847,-0.10803,-0.12817,0.083923,0.011597,0.042419,-0.15381,-0.048218,0.015259,-0.047302,0.013123,0.097961,0.067749,0.014648,0.19318,0.0061035,0.089111,-0.015564,-0.027771,-0.072021,-0.065613,-0.14008,-0.032959,0.13275,-0.098267,0.27008,-0.073853,-0.0064087,0.22278,-0.11932,-0.14771,-0.050354,0.054321,0.019836,-0.021057,0.075684,-0.041809,-0.12329,0.11353,-0.2356,0.018005,0.075989,-0.13031,-0.05127
0.040894,0.13062,-0.012207,-0.099487,-0.016174,0.017395,0.0054932,0.010681,-0.057068,0.057983,-0.1178,-0.17975,-0.0354,-0.11566,0.065002,-0.033264,0.023193,-0.15961,-0.031433,-0.02594,-0.17914,0.007019,0.18341,0.080566,0.097656,0.014648,0.0024414,0.048828,0.093079,-0.037842,-0.072327,-0.0088501,-0.038452,0.042114,0.057373,-0.16174,-0.062866,-0.098572,-0.11139,0.10925,0.027771,0.04364,-0.15808,-0.038147,0.036011,-0.07019,0.037537,0.075684,0.06134,0.018921,0.18219,0.037231,0.097351,-0.045471,-0.02594,-0.078735,-0.068359,-0.17395,-0.0027466,0.11993,-0.086365,0.26886,-0.07782,0.015869,0.19775,-0.1123,-0.13885,-0.080261,-0.013428,-0.030212,-0.0094604,0.090942,-0.04425,-0.12756,0.11383,-0.23376,0.00030518,0.096436,-0.12695,-0.072021
0.041504,0.092468,0.041504,-0.092163,0.0030518,-0.0064087,0.033569,0.031433,-0.024414,0.055847,-0.093994,-0.22583,-0.0085449,-0.14618,0.046692,-0.0045776,0.033569,-0.1532,-0.049438,-0.021057,-0.16754,-0.0036621,0.18494,0.080261,0.090942,0.011292,-0.030518,0.046082,0.12268,-0.032654,-0.042419,-0.015869,-0.049133,0.036621,0.067444,-0.15198,-0.057983,-0.084229,-0.085754,0.13092,0.0033569,0.021973,-0.14465,-0.033569,0.061951,-0.093384,0.073242,0.056152,0.053101,0.058899,0.16693,0.015259,0.085754,-0.032959,-0.028687,-0.12421,-0.067444,-0.17883,0.010376,0.11078,-0.079651,0.27985,-0.06073,0.014038,0.18097,-0.1059,-0.10895,-0.059204,-0.052795,-0.027161,-0.030823,0.11047,-0.064392,-0.14679,0.10315,-0.1767,-0.0015259,0.093994,-0.12939,-0.061035
0.032349,0.096741,0.077209,-0.12054,-0.0067139,0.013123,0.030212,0.039978,-0.0076294,0.056763,-0.10712,-0.23499,0.0042725,-0.1532,0.018311,0.030823,0.081482,-0.16418,-0.05127,-0.02655,-0.17273,-0.015869,0.18341,0.067139,0.12665,-0.0036621,-0.007019,0.040283,0.1297,-0.033569,-0.027466,-0.043945,-0.039978,0.027771,0.065002,-0.14862,-0.056152,-0.082703,-0.075684,0.19165,0.014343,0.032043,-0.13489,-0.0067139,0.065002,-0.076294,0.067444,0.02655,0.018921,0.058899,0.14404,0.054932,0.088806,-0.051575,-0.028992,-0.10986,-0.080566,-0.19958,0.005188,0.098572,-0.096436,0.26154,-0.037537,0.0030518,0.18127,-0.095215,-0.050659,-0.067444,-0.067139,-0.027466,-0.028381,0.10864,-0.041504,-0.1709,0.14374,-0.16205,-0.043335,0.10315,-0.12177,-0.057678
0.021057,0.077209,0.042419,-0.091553,-0.027771,0.0018311,0.032349,0.019531,-0.021667,0.082397,-0.14069,-0.25665,0.014954,-0.1416,-0.014038,0.018921,0.1004,-0.16693,-0.046387,-0.010681,-0.1767,-0.020142,0.16052,0.062256,0.083313,-0.019531,-0.028381,0.039673,0.093384,-0.031433,-0.014038,-0.030823,-0.067444,-0.010071,0.032654,-0.14771,-0.065002,-0.13153,-0.056458,0.16937,-0.018921,0.033264,-0.11536,0.0085449,0.079956,-0.10956,0.058594,0.0082397,0.040588,0.080261,0.12177,0.072632,0.07843,-0.031128,-0.053406,-0.10345,-0.096436,-0.15411,0.027466,0.093689,-0.11597,0.26154,0.0039673,-0.0064087,0.16754,-0.10712,-0.06073,-0.11292,-0.068054,-0.038452,-0.061646,0.13458,-0.053101,-0.19287,0.14252,-0.16571,-0.082397,0.090637,-0.12146,-0.025635
0.023193,0.05188,0.093079,-0.073242,-0.0057983,0.014648,0.018616,0.015869,0.007019,0.070801,-0.11688,-0.14893,0.0094604,-0.12421,-0.022888,0.0064087,0.11414,-0.17151,-0.011902,0.00091553,-0.14221,-0.022278,0.1828,0.058899,0.099487,-0.054016,-0.019226,0.037842,0.10315,-0.031433,-0.012207,-0.046387,-0.069275,-0.05188,-0.0048828,-0.16357,-0.013123,-0.15137,-0.037842,0.18402,-0.012512,0.041809,-0.13733,-0.0027466,0.10712,-0.083923,0.072632,-0.013428,0.061646,0.083923,0.10742,0.1062,0.062256,-0.035706,-0.075073,-0.099182,-0.14771,-0.15747,0.064392,0.056152,-0.070801,0.26001,0.0030518,-0.013123,0.17273,-0.050964,-0.05249,-0.14099,-0.080261,-0.023193,-0.079346,0.16144,-0.057678,-0.18982,0.065918,-0.16846,-0.074158,0.10254,-0.12665,-0.032654
0.015259,0.05127,0.097046,-0.090942,-0.02594,0.010986,0.047302,0.042114,0.027771,0.073547,-0.096741,-0.14069,0.0027466,-0.11169,-0.026855,0.030212,0.087891,-0.15045,-0.057373,0.0048828,-0.12543,-0.024414,0.17426,0.049744,0.09613,-0.01709,-0.0048828,0.036316,0.083008,-0.04364,-0.0015259,-0.053406,-0.052185,-0.10376,-0.073853,-0.1358,0.0039673,-0.1474,-0.066223,0.20233,-0.0015259,0.084839,-0.093079,-0.0048828,0.1123,-0.098267,0.039062,-0.01709,0.062256,0.084534,0.073853,0.11627,0.04364,-0.056152,-0.080566,-0.078735,-0.14832,-0.13092,0.057068,0.061951,-0.019836,0.28534,-0.046692,-0.023193,0.16022,-0.039978,-0.0033569,-0.091858,-0.062866,-0.029297,-0.053101,0.15045,-0.09552,-0.17303,0.042725,-0.15411,-0.069275,0.12024,-0.12482,-0.025635
-0.0097656,0.0064087,0.091858,-0.09613,-0.040588,-0.019836,0.0177,0.050049,0.035706,0.081177,-0.082397,-0.079041,0.014038,-0.091858,-0.033875,0.032043,0.064697,-0.14465,-0.090027,0.024414,-0.10925,-0.047302,0.16357,0.041199,0.047302,-0.044556,-0.0091553,0.037842,0.098877,-0.053406,-0.00091553,-0.029602,-0.080872,-0.1236,-0.12268,-0.1123,0.011292,-0.12512,-0.14465,0.25391,-0.0079346,0.10284,-0.098267,0.018616,0.095825,-0.10681,0.02594,-0.0097656,0.037842,0.092163,0.061035,0.10986,0.015564,-0.047607,-0.065613,-0.067444,-0.13519,-0.12329,0.065002,0.052185,-0.024414,0.30457,-0.063171,-0.031128,0.1413,-0.018921,-0.016479,-0.082703,-0.074158,-0.028687,-0.070496,0.16663,-0.080872,-0.16418,0.0088501,-0.12421,-0.068054,0.14465,-0.12695,-0.027771
-0.0030518,0.013123,0.12054,-0.056152,-0.047913,0.0097656,0.024719,0.02533,0.0064087,0.084229,-0.057373,-0.027771,0.0088501,-0.047302,-0.05127,0.058594,0.079346,-0.19379,-0.056763,0.029602,-0.11993,-0.082703,0.14221,0.021362,0.065918,-0.047913,-0.014648,0.019531,0.093689,-0.055542,0.010376,-0.020447,-0.093384,-0.16418,-0.13245,-0.094604,-0.007019,-0.10284,-0.1239,0.22552,-0.0067139,0.10498,-0.072937,0.014648,0.092163,-0.1236,0.018921,-0.0177,0.050964,0.088501,0.025024,0.11658,0.014648,-0.046692,-0.077515,-0.036316,-0.14404,-0.084839,0.071716,0.072021,-0.051575,0.29755,-0.057373,-0.039062,0.088501,-0.028687,-0.0036621,-0.0033569,-0.16632,-0.070801,-0.056763,0.17487,-0.04364,-0.1944,0.021362,-0.14282,-0.077209,0.14191,-0.10956,0.0036621
-0.0012207,0.0012207,0.10925,-0.069275,-0.038452,0.015259,0.015259,0.024719,0.018005,0.079346,-0.054932,0.030823,0.032654,-0.042114,-0.035706,0.055847,0.066223,-0.16785,-0.048828,0.037231,-0.11566,-0.081482,0.14465,0.020752,0.036316,-0.077209,-0.010986,0.058899,0.096436,-0.055237,0.031738,-0.025635,-0.089722,-0.20599,-0.1535,-0.1297,-0.0057983,-0.12604,-0.083618,0.21667,-0.020447,0.093689,-0.02655,0.057068,0.088501,-0.12695,0.016785,-0.090942,0.0061035,0.12238,-0.0073242,0.089111,-0.051575,-0.067749,-0.044861,-0.060425,-0.13,-0.076599,0.076904,0.040283,-0.06073,0.3183,-0.074158,-0.045471,0.058594,-0.0018311,-0.055237,0.010071,-0.13214,-0.084229,-0.080872,0.15411,-0.064697,-0.19592,0.017395,-0.11047,-0.093689,0.097046,-0.10345,0.0027466
0.023193,0.010681,0.084229,-0.070496,-0.06958,0.045776,0.0091553,0.055542,0.0061035,0.10834,-0.048218,0.04303,0.065918,-0.037537,-0.019226,0.059204,0.10101,-0.13245,-0.021667,0.01709,-0.081177,-0.092468,0.1004,0.016174,0.017395,-0.087891,0.034485,0.050354,0.08606,-0.064087,0.016174,-0.010986,-0.13855,-0.24933,-0.17303,-0.092773,0.021362,-0.14832,-0.096741,0.20905,-0.018005,0.11047,0.010071,0.030212,0.080566,-0.13336,-0.012207,-0.10925,0.0076294,0.13855,-0.037231,0.06897,-0.059509,-0.033264,-0.021362,-0.034485,-0.11993,-0.039978,0.067749,0.032349,-0.012512,0.28137,-0.037231,-0.031738,0.050049,-0.018311,-0.00061035,-0.0015259,-0.18158,-0.074463,-0.072327,0.14496,-0.06958,-0.20203,0.0048828,-0.095825,-0.1059,0.084839,-0.073547,-0.028076
0.019836,-0.0027466,0.075073,-0.062561,-0.054321,0.070801,0.010681,0.036316,0.014648,0.081787,0.019836,0.061951,0.09613,-0.0076294,-0.025635,0.061035,0.037842,-0.097351,-0.042725,0.0030518,-0.080566,-0.1001,0.046692,0.010986,0.0030518,-0.06958,0.024414,0.06958,0.061646,-0.072021,0.0082397,0.0057983,-0.13947,-0.27466,-0.1947,-0.10895,0.043335,-0.15045,-0.074768,0.18402,-0.030823,0.059814,0.016174,-0.014648,0.091553,-0.1535,0.020447,-0.099487,0.0073242,0.14038,-0.055237,0.075684,-0.094299,-0.0067139,-0.033569,-0.049438,-0.095825,-0.030212,0.041199,0.038757,-0.036316,0.26367,-0.065002,-0.031433,0.053101,-0.062561,-0.00061035,0.023499,-0.20203,-0.055847,-0.08606,0.14099,-0.082092,-0.19012,0.0021362,-0.069885,-0.12421,0.063171,-0.056458,-0.044861
-0.011597,0.0076294,0.061035,-0.068054,-0.023499,0.061035,0.026855,0.071106,-0.0024414,0.066528,-0.0082397,0.054016,0.14099,0.015259,0.0048828,0.074463,0.058289,-0.037842,-0.04425,0.0012207,-0.087585,-0.13214,0.046387,0.02533,-0.013428,-0.047607,-0.024414,0.045471,0.067444,-0.075378,0.028381,0.021667,-0.16846,-0.28839,-0.2002,-0.10162,0.0091553,-0.14679,-0.1004,0.19775,-0.049744,0.028381,0.020142,-0.041504,0.069885,-0.14954,-0.021973,-0.080872,-0.01709,0.14465,-0.071716,0.052185,-0.08728,0.0033569,-0.024414,-0.036316,-0.1474,-0.0033569,0.025635,-0.02655,-0.021057,0.2301,-0.058594,-0.066223,0.055847,-0.042114,0.0054932,0.0030518,-0.20264,-0.062256,-0.087891,0.13489,-0.097046,-0.20813,-0.0082397,-0.063477,-0.12421,0.033875,0.018005,-0.00091553
0.011292,-0.032654,0.08728,-0.053711,-0.015259,0.074158,0.036621,0.049438,-0.0085449,0.088196,-0.007019,0.12573,0.14038,-0.0033569,0.031433,0.070801,0.021667,-0.035706,-0.027466,-0.0042725,-0.073242,-0.14679,0.013733,0.031433,-0.036316,-0.056763,-0.067139,0.06897,0.068665,-0.056458,0.030518,0.018005,-0.20264,-0.29297,-0.19104,-0.05249,-0.0091553,-0.16937,-0.10834,0.17883,-0.021667,0.0048828,-0.0015259,-0.045471,0.086365,-0.16602,-0.0045776,-0.052185,-0.021057,0.11963,-0.11627,0.024414,-0.085754,0.043335,-0.005188,-0.014954,-0.11169,0.041199,0.00091553,0.0177,-0.024414,0.19531,-0.048828,-0.055542,0.021667,0.025635,0.0027466,-0.0021362,-0.21515,-0.072632,-0.075073,0.13214,-0.083313,-0.21484,-0.073242,-0.036926,-0.10712,0.028381,0.031738,-0.015869
-0.027466,-0.034485,0.076904,-0.05249,-0.025635,0.064392,-0.0033569,0.040894,0.010986,0.080566,-0.018311,0.13611,0.12329,0.022583,0.022888,0.080566,0.0088501,-0.018311,-0.012207,-0.011902,-0.083008,-0.15228,-0.024414,0.045166,-0.035706,-0.042114,-0.081482,0.077209,0.10071,-0.039673,0.033569,0.050659,-0.22644,-0.26581,-0.20416,-0.038452,-0.0015259,-0.16937,-0.10864,0.1651,-0.024719,-0.054321,-0.023193,-0.0076294,0.061035,-0.1828,-0.032654,-0.081482,-0.037537,0.088196,-0.09613,0.0030518,-0.099182,0.021973,0.0088501,-0.0088501,-0.12573,0.045776,0.0082397,0.00030518,0.016785,0.2063,-0.048828,-0.064697,0.020142,0.023193,-0.021667,-0.0076294,-0.19653,-0.072327,-0.057068,0.14038,-0.10284,-0.20142,-0.11871,0.007019,-0.11169,0.05188,0.072632,-0.032959
-0.045471,-0.049133,0.07843,-0.016785,-0.014038,0.068359,-0.0064087,0.058594,0.046387,0.066223,-0.0094604,0.13672,0.1651,-0.018921,-0.0027466,0.064087,-0.02655,0.0061035,-0.0033569,-0.026855,-0.029907,-0.099182,-0.040894,0.031738,-0.052795,-0.042114,-0.050049,0.11353,0.030212,-0.06134,0.040283,0.065918,-0.23041,-0.28107,-0.16327,0.007019,-0.011292,-0.21271,-0.097961,0.18585,0.0076294,-0.068359,-0.02655,0.005188,0.054016,-0.16602,-0.0354,-0.087891,-0.021667,0.092163,-0.10956,-0.010376,-0.10925,0.00030518,0.061646,-0.024109,-0.10437,0.03479,-0.029907,0.0030518,0.042419,0.17426,-0.05127,-0.10803,0.016785,0.024414,-0.041504,-0.0033569,-0.15991,-0.11597,-0.0079346,0.16266,-0.098267,-0.17212,-0.13245,0.02533,-0.06897,0.039062,0.061035,-0.03418
-0.052795,-0.031433,0.048523,-0.0067139,-0.019836,0.064392,0.0030518,0.085144,0.032349,0.057068,0.0048828,0.15594,0.15656,0.018616,-0.014343,0.063171,0,0.025024,-0.0097656,-0.021362,-0.038452,-0.095215,-0.048828,0.065918,-0.032043,-0.020142,-0.082397,0.085144,-0.0073242,-0.038757,0.021362,0.047607,-0.23438,-0.24048,-0.11536,0.028381,-0.079651,-0.20447,-0.077515,0.18341,0.011597,-0.079651,-0.0354,-0.014343,0.053406,-0.13641,-0.045776,-0.084839,-0.032654,0.080872,-0.096436,-0.0067139,-0.080261,0.0094604,0.023193,0,-0.079041,0.028687,-0.056458,0.019836,0.071106,0.15686,-0.07019,-0.076904,0.0036621,0.018616,-0.06134,-0.016174,-0.16693,-0.13336,0.012817,0.159,-0.039978,-0.14526,-0.12665,0.112,-0.10376,0.035095,0.083618,-0.057373
-0.0064087,-0.0091553,0.11078,-0.013123,-0.049133,0.03418,-0.00030518,0.068359,0.06134,0.056763,-0.0015259,0.17365,0.16876,-0.007019,0.00030518,0.028992,0.014038,0.020447,-0.023193,-0.041199,-0.011902,-0.10559,-0.054626,0.078125,-0.031128,0.00030518,-0.067444,0.087585,0.016174,-0.036316,0.0042725,0.028992,-0.26672,-0.20905,-0.048523,0.061646,-0.10742,-0.23987,-0.112,0.19379,0.036316,-0.1239,-0.050964,-0.040283,0.040283,-0.12421,-0.067139,-0.1123,-0.026245,0.090332,-0.10681,-0.0042725,-0.018616,0.005188,0.046692,-0.0039673,-0.091248,0.028687,-0.069885,-0.017395,0.079041,0.12726,-0.057983,-0.081787,-0.015869,-0.0024414,-0.075073,-0.0045776,-0.1181,-0.12146,0.051575,0.14404,-0.011902,-0.14038,-0.10651,0.10315,-0.10803,0.028992,0.071411,-0.056763
0.010376,-0.0082397,0.11993,0.01709,-0.03479,0.026855,-0.0012207,0.068359,0.044556,0.071411,-0.0018311,0.16205,0.15686,-0.046692,0.0082397,0.033569,-0.030518,0.022888,-0.029297,-0.02533,-0.0015259,-0.10712,-0.06073,0.097046,0.0015259,0.00030518,-0.024109,0.069885,0.00091553,-0.068665,0.012207,0.021362,-0.25269,-0.16998,-0.0061035,0.093994,-0.068054,-0.20813,-0.10132,0.20172,0.011902,-0.19196,-0.047302,-0.024719,0.068054,-0.095215,-0.12238,-0.095215,-0.041809,0.050964,-0.13336,-0.028076,0.007019,0.0061035,0.082703,0.019226,-0.09613,0.037231,-0.089111,-0.024414,0.073853,0.077515,-0.040283,-0.035095,-0.044556,-0.0036621,-0.066528,0.0061035,-0.10925,-0.097656,0.064697,0.11627,-0.033569,-0.11169,-0.11749,0.11871,-0.076294,0.054626,0.089111,-0.077209
